OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
925,1564643,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,2,2A,0222,2022/01/12 09:00:00+00
926,1564646,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0422,2022/01/07 04:20:00+00
927,1564648,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2022/01/13 03:43:00+00
928,1564650,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1384,2022/01/07 21:30:00+00
929,1564653,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5B,1618,2022/01/12 06:07:00+00
930,1564655,5299,134,WEAPON OFFENSE,22810(G)(1) ILL USE TEARGAS,2,2B,0541,2022/01/13 01:37:00+00
931,1564656,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0785,2022/01/07 18:10:00+00
932,1564659,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1604,2022/01/06 03:27:00+00
933,1564661,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0426,2022/01/07 08:00:00+00
934,1564663,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2022/01/07 04:30:00+00
935,1564665,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,5,5C,1623,2022/01/13 06:19:00+00
936,1564668,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0886,2022/01/07 06:10:00+00
937,1564669,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1C,0426,2022/01/05 09:58:00+00
938,1564671,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2022/01/08 01:57:00+00
939,1564672,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1C,0449,2022/01/13 17:45:00+00
940,1564674,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0145,2022/01/09 02:30:00+00
941,1564677,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0723,2022/01/12 17:45:00+00
942,1564678,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0781,2022/01/12 18:17:00+00
943,1564679,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1086,2022/01/11 20:46:00+00
944,1564680,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,2,2B,0563,2022/01/07 02:42:00+00
945,1564683,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6D,0832,2022/01/09 06:00:00+00
946,1564686,2699,4,FRAUD,532 PC FRAUD OBTAIN MONEY ETC,6,6A,1051,2022/01/12 21:10:00+00
947,1564691,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1084,2022/01/11 17:47:00+00
948,1564693,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0527,2022/01/11 17:15:00+00
949,1564694,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0564,2022/01/12 03:16:00+00
950,1564695,5213,5B,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-M,2,2B,0553,2022/01/12 07:36:00+00
951,1564697,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0788,2022/01/12 07:54:00+00
952,1564699,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0766,2022/01/12 04:30:00+00
953,1564700,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1A,0115,2022/01/13 03:01:00+00
954,1564701,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5A,1363,2022/01/12 11:28:00+00
955,1564703,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1A,0101,2022/01/12 12:00:00+00
956,1564704,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1147,2022/01/12 12:43:00+00
957,1564705,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0541,2022/01/12 15:23:00+00
958,1564706,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,4,4C,1331,2022/01/11 16:12:00+00
959,1564713,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0915,2022/01/11 16:05:00+00
960,1564721,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,6,6A,1081,2022/01/13 10:27:00+00
961,1564722,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,5,5B,1369,2022/01/13 02:09:00+00
962,1564723,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6E,0899,2022/01/11 03:50:00+00
963,1564726,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3B,0746,2022/01/13 16:38:00+00
964,1564727,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,2,2A,0509,2022/01/13 20:58:00+00
965,1564730,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1147,2022/01/06 11:57:00+00
966,1564736,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0233,2022/01/12 18:01:00+00
967,1564737,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1623,2022/01/11 05:00:00+00
968,1564742,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,6,6C,1403,2022/01/12 06:52:00+00
969,1564743,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0844,2022/01/12 05:04:00+00
970,1564745,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0527,2022/01/13 02:31:00+00
971,1564749,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0510,2022/01/13 01:23:00+00
972,1564755,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1C,0447,2022/01/12 18:45:00+00
973,1564759,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1124,2022/01/13 03:28:00+00
974,1564763,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4C,1262,2022/01/12 05:15:00+00
975,1564764,5403,1,TRAFFIC,23152(F) DUI DRUGS,5,5C,1654,2022/01/13 21:01:00+00
976,1564768,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0716,2022/01/11 00:00:00+00
977,1564771,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0444,2022/01/12 13:28:00+00
978,1564778,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2022/01/07 11:35:00+00
979,1564783,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0620,2022/01/13 23:27:00+00
980,1564785,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,2,2C,0620,2022/01/13 22:33:00+00
981,1564792,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0626,2022/01/13 19:10:00+00
982,1564796,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0435,2022/01/13 03:35:00+00
983,1564798,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0309,2022/01/04 02:01:00+00
984,1564800,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5A,1391,2022/01/04 21:19:00+00
985,1564803,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0444,2022/01/05 03:08:00+00
986,1564805,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4B,0977,2022/01/13 14:45:00+00
987,1564806,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,1204,2022/01/13 11:51:00+00
988,1564807,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1A,0106,2022/01/13 10:18:00+00
989,1564808,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,2,2B,0563,2022/01/13 03:52:00+00
990,1564809,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0745,2022/01/05 07:41:00+00
991,1564810,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1121,2022/01/05 16:11:00+00
992,1564811,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1282,2022/01/14 00:44:00+00
993,1564812,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0846,2022/01/05 23:03:00+00
994,1564813,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1406,2022/01/07 06:22:00+00
995,1564814,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0955,2022/01/07 22:25:00+00
996,1564815,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0615,2022/01/14 07:21:00+00
997,1564817,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5A,1501,2022/01/14 04:36:00+00
998,1564818,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0784,2022/01/09 01:24:00+00
999,1564819,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,1,1C,0438,2022/01/13 00:19:00+00
1000,1564822,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0762,2022/01/13 06:11:00+00
1001,1564823,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,0435,2022/01/10 01:31:00+00
1002,1564824,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1262,2022/01/12 02:00:00+00
1003,1564826,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1446,2022/01/11 03:48:00+00
1004,1564827,4801,1,OBSTRUCTING,69 PC OBST/RESIST EXEC OFC-FEL,3,3M,0744,2022/01/14 05:24:00+00
1005,1564830,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1606,2022/01/11 05:00:00+00
1006,1564831,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0444,2022/01/11 17:50:00+00
1007,1564833,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0937,2022/01/09 05:25:00+00
1008,1564834,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0843,2022/01/10 05:26:00+00
1009,1564835,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0620,2022/01/13 01:00:00+00
1010,1564836,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2022/01/09 01:42:00+00
1011,1564837,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0905,2022/01/13 02:15:00+00
1012,1564839,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0348,2022/01/13 01:30:00+00
1013,1564840,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2022/01/04 23:00:00+00
1014,1564843,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2022/01/12 02:00:00+00
1015,1564844,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0356,2022/01/10 08:10:00+00
1016,1564847,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1253,2022/01/12 03:43:00+00
1017,1564848,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0879,2022/01/07 09:35:00+00
1018,1564849,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1369,2022/01/10 16:10:00+00
1019,1564850,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0778,2022/01/11 05:00:00+00
1020,1564851,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1132,2022/01/14 00:26:00+00
1021,1564853,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1088,2022/01/11 07:57:00+00
1022,1564854,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,1,1C,0449,2022/01/07 11:00:00+00
1023,1564855,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0507,2022/01/12 01:37:00+00
1024,1564856,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,2,2B,0564,2022/01/13 00:36:00+00
1025,1564857,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1406,2022/01/12 04:05:00+00
1026,1564861,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,3,3M,0742,2022/01/10 02:00:00+00
1027,1564864,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3M,0732,2022/01/14 02:31:00+00
1028,1564866,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0776,2022/01/12 04:00:00+00
1029,1564871,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0404,2022/01/14 07:30:00+00
1030,1564875,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1296,2022/01/14 04:00:00+00
1031,1564886,2399,10,LARCENY,487E GRAND THEFT-DOG >$950,2,2A,0502,2022/01/09 16:00:00+00
1032,1564887,2803,05,STOLEN PROP,496(A) REC STOLEN PROP-MISD,4,4C,1275,2022/01/14 00:26:00+00
1033,1564888,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2A,0507,2022/01/14 01:07:00+00
1034,1564890,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,1,1A,0136,2022/01/14 01:35:00+00
1035,1564900,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0552,2022/01/13 06:00:00+00
1036,1564902,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0747,2022/01/13 09:33:00+00
1037,1564910,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1633,2022/01/10 17:10:00+00
1038,1564912,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3M,0752,2022/01/13 05:30:00+00
1039,1564913,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1369,2022/01/13 07:45:00+00
1040,1564915,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6D,0846,2022/01/13 19:22:00+00
1041,1564919,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0721,2022/01/14 04:28:00+00
1042,1564923,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1C,0419,2022/01/14 08:14:00+00
1043,1564925,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1405,2022/01/14 17:07:00+00
1044,1564926,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6D,0843,2022/01/14 23:55:00+00
1045,1564927,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,5,5B,1616,2022/01/14 09:53:00+00
1046,1564935,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0905,2022/01/13 20:41:00+00
1047,1564940,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1C,0406,2022/01/12 01:00:00+00
1048,1564942,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0841,2022/01/12 02:00:00+00
1049,1564943,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0308,2022/01/12 20:21:00+00
1050,1564944,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1386,2022/01/15 04:15:00+00
1051,1564946,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6D,0851,2022/01/15 03:36:00+00
1052,1564951,5213,5B,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-M,6,6B,1421,2022/01/09 06:09:00+00
1053,1564960,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0545,2022/01/14 03:39:00+00
1054,1564963,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1294,2022/01/14 06:01:00+00
1055,1564966,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,2,2B,0531,2022/01/14 06:54:00+00
1056,1564967,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0511,2022/01/14 07:53:00+00
1057,1564968,1212,0,ROBBERY,215(A) PC CARJACKING,1,1C,0449,2022/01/14 10:08:00+00
1058,1564969,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0558,2022/01/14 13:22:00+00
1059,1564970,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0318,2022/01/14 14:08:00+00
1060,1564971,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4C,1251,2022/01/14 00:45:00+00
1061,1564972,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,3,3B,0716,2022/01/14 14:23:00+00
1062,1564974,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1265,2022/01/04 16:14:00+00
1063,1564975,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4C,1287,2022/01/15 03:43:00+00
1064,1564976,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1C,0419,2022/01/14 14:53:00+00
1065,1564980,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0468,2022/01/14 17:38:00+00
1066,1564984,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0909,2022/01/11 18:59:00+00
1067,1564987,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0825,2022/01/05 11:30:00+00
1068,1564988,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0416,2022/01/05 10:10:00+00
1069,1564989,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1639,2022/01/06 18:48:00+00
1070,1564990,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0742,2022/01/06 06:00:00+00
1071,1564991,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0618,2022/01/04 14:00:00+00
1072,1564996,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0784,2022/01/07 00:45:00+00
1073,1564997,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1618,2022/01/05 18:10:00+00
1074,1564999,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0775,2022/01/11 22:56:00+00
1075,1565000,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0616,2022/01/08 17:30:00+00
1076,1565012,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1253,2022/01/14 06:15:00+00
1077,1565013,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,1204,2022/01/07 18:25:00+00
1078,1565014,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0344,2022/01/07 09:00:00+00
1079,1565015,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,0969,2022/01/12 20:33:00+00
1080,1565016,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2022/01/07 20:45:00+00
1081,1565017,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2022/01/07 11:45:00+00
1082,1565018,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0737,2022/01/08 09:10:00+00
1083,1565019,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0902,2022/01/08 05:05:00+00
1084,1565020,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0302,2022/01/08 08:55:00+00
1085,1565021,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0233,2022/01/07 15:00:00+00
1086,1565022,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0747,2022/01/07 23:25:00+00
1087,1565032,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6C,1406,2022/01/05 07:22:00+00
1088,1565035,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1404,2022/01/15 02:00:00+00
1089,1565038,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2022/01/11 03:23:00+00
1090,1565039,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1644,2022/01/12 21:52:00+00
1091,1565040,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0768,2022/01/08 20:35:00+00
1092,1565041,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0468,2022/01/08 05:40:00+00
1093,1565043,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,1203,2022/01/09 18:00:00+00
1094,1565045,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2022/01/09 03:00:00+00
1095,1565048,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2022/01/11 07:00:00+00
1096,1565051,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0924,2022/01/08 08:00:00+00
1097,1565052,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1446,2022/01/11 15:45:00+00
1098,1565055,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0821,2022/01/08 01:00:00+00
1099,1565066,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1369,2022/01/10 05:24:00+00
1100,1565067,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0763,2022/01/10 22:47:00+00
1101,1565068,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0302,2022/01/15 02:00:00+00
1102,1565072,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0233,2022/01/09 06:40:00+00
1103,1565073,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1298,2022/01/05 18:00:00+00
1104,1565074,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0785,2022/01/07 21:30:00+00
1105,1565075,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0526,2022/01/11 04:30:00+00
1106,1565077,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0435,2022/01/11 18:45:00+00
1107,1565079,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/10 15:14:00+00
1108,1565080,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/10 17:02:00+00
1109,1565081,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0512,2022/01/01 09:51:00+00
1110,1565082,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3M,0741,2022/01/08 03:00:00+00
1111,1565083,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0136,2022/01/10 04:00:00+00
1112,1565085,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0123,2022/01/06 02:55:00+00
1113,1565086,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2022/01/11 02:45:00+00
1114,1565087,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0776,2022/01/15 01:42:00+00
1115,1565089,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3M,0741,2022/01/08 03:00:00+00
1116,1565090,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0328,2022/01/14 00:20:00+00
1117,1565091,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0746,2022/01/14 10:03:00+00
1118,1565092,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0419,2022/01/07 04:00:00+00
1119,1565094,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,2,2B,0531,2022/01/14 13:29:00+00
1120,1565095,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0782,2022/01/08 03:55:00+00
1121,1565097,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3A,0701,2022/01/07 17:00:00+00
1122,1565098,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0508,2022/01/14 18:32:00+00
1123,1565099,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0605,2022/01/14 12:23:00+00
1124,1565102,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/07 15:19:00+00
1125,1565104,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/07 15:46:00+00
1126,1565105,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/01/08 16:05:00+00
1127,1565106,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1A,0130,2022/01/14 20:23:00+00
1128,1565107,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1631,2022/01/07 15:00:00+00
1129,1565110,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3M,0741,2022/01/09 04:00:00+00
1130,1565119,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0435,2022/01/15 05:00:00+00
1131,1565121,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1623,2022/01/14 21:00:00+00
1132,1565122,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0766,2022/01/10 21:30:00+00
1133,1565123,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2022/01/11 03:10:00+00
1134,1565125,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2022/01/12 16:10:00+00
1135,1565126,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0429,2022/01/12 17:45:00+00
1136,1565127,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2022/01/09 06:45:00+00
1137,1565129,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2022/01/08 02:45:00+00
1138,1565130,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0237,2022/01/08 10:55:00+00
1139,1565131,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0735,2022/01/12 04:00:00+00
1140,1565137,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0735,2022/01/09 01:40:00+00
1141,1565139,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1356,2022/01/10 23:15:00+00
1142,1565140,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0130,2022/01/11 12:46:00+00
1143,1565142,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0728,2022/01/08 04:20:00+00
1144,1565143,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0537,2022/01/12 01:00:00+00
1145,1565150,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0878,2022/01/12 11:00:00+00
1146,1565151,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0747,2022/01/11 15:20:00+00
1147,1565152,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0421,2022/01/13 00:20:00+00
1148,1565153,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,0966,2022/01/13 02:45:00+00
1149,1565155,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2022/01/12 02:45:00+00
1150,1565156,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0620,2022/01/12 01:14:00+00
1151,1565157,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0435,2022/01/11 06:55:00+00
1152,1565168,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0513,2022/01/03 08:07:00+00
1153,1565171,5403,1,TRAFFIC,23152(F) DUI DRUGS,1,1A,0327,2022/01/13 17:45:00+00
1154,1565173,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,6,6C,1153,2022/01/15 04:26:00+00
